Date,CustomerID,ProductID,ProductName,Category,Quantity,Price,CustomerRegion,Revenue,Month,Year,Quarter,Weekday,Month_Name
2024-01-19,260,30,Product_31,Beauty,2,125.83,Asia,251.66,2024-01,2024,1,Friday,January
2023-05-03,358,16,Product_2,Electronics,3,67.34,Africa,202.02,2023-05,2023,2,Wednesday,May
2023-07-03,111,31,Product_34,Toys,1,28.28,Africa,28.28,2023-07,2023,3,Monday,July
2023-11-17,913,41,Product_30,Sports,1,22.96,Asia,22.96,2023-11,2023,4,Friday,November
2023-02-22,408,15,Product_22,Beauty,1,162.13,Europe,162.13,2023-02,2023,1,Wednesday,February
2023-01-12,631,31,Product_14,Clothing,1,26.94,North America,26.94,2023-01,2023,1,Thursday,January
2023-08-29,861,26,Product_18,Beauty,1,46.78,North America,46.78,2023-08,2023,3,Tuesday,August
2024-01-25,325,44,Product_29,Home & Garden,1,11.58,South America,11.58,2024-01,2024,1,Thursday,January
2024-03-27,612,18,Product_15,Books,4,20.42,Europe,81.68,2024-03,2024,1,Wednesday,March
2024-12-29,632,10,Product_47,Toys,3,23.83,North America,71.49,2024-12,2024,4,Sunday,December
2024-08-28,713,21,Product_20,Books,2,30.21,South America,60.42,2024-08,2024,3,Wednesday,August
2024-07-06,355,47,Product_48,Clothing,2,33.09,South America,66.18,2024-07,2024,3,Saturday,July
2023-01-31,898,16,Product_9,Electronics,5,53.15,South America,265.75,2023-01,2023,1,Tuesday,January
2023-10-01,3,28,Product_6,Home & Garden,1,31.54,Africa,31.54,2023-10,2023,4,Sunday,October
2024-11-07,102,24,Product_2,Beauty,3,19.64,South America,58.92,2024-11,2024,4,Thursday,November
2024-06-19,541,43,Product_25,Home & Garden,1,93.38,North America,93.38,2024-06,2024,2,Wednesday,June
2023-04-29,156,16,Product_47,Electronics,2,34.46,Africa,68.92,2023-04,2023,2,Saturday,April
2024-10-26,33,7,Product_12,Books,4,48.18,North America,192.72,2024-10,2024,4,Saturday,October
2024-05-18,456,45,Product_22,Books,1,21.99,South America,21.99,2024-05,2024,2,Saturday,May
2024-04-15,940,26,Product_4,Clothing,2,20.87,Asia,41.74,2024-04,2024,2,Monday,April
2023-05-23,800,28,Product_22,Electronics,2,14.69,South America,29.38,2023-05,2023,2,Tuesday,May
2024-02-16,971,43,Product_1,Electronics,3,18.11,Oceania,54.33,2024-02,2024,1,Friday,February
2023-08-30,794,49,Product_50,Sports,1,38.5,Europe,38.5,2023-08,2023,3,Wednesday,August
2023-01-15,736,21,Product_46,Sports,4,26.46,Asia,105.84,2023-01,2023,1,Sunday,January
2024-06-01,93,8,Product_44,Sports,1,57.86,Oceania,57.86,2024-06,2024,2,Saturday,June
2023-11-07,870,18,Product_26,Beauty,4,42.53,Africa,170.12,2023-11,2023,4,Tuesday,November
2023-12-28,8,30,Product_32,Home & Garden,3,62.99,Europe,188.97,2023-12,2023,4,Thursday,December
2023-04-03,86,44,Product_9,Sports,1,64.99,Asia,64.99,2023-04,2023,2,Monday,April
2024-12-28,170,40,Product_2,Toys,1,35.32,North America,35.32,2024-12,2024,4,Saturday,December
2023-12-15,451,44,Product_13,Sports,1,21.68,Asia,21.68,2023-12,2023,4,Friday,December
2023-05-09,672,25,Product_29,Toys,2,8.8,North America,17.6,2023-05,2023,2,Tuesday,May
2023-06-03,877,20,Product_23,Clothing,4,13.02,North America,52.08,2023-06,2023,2,Saturday,June
2024-08-02,709,11,Product_21,Books,2,76.97,Africa,153.94,2024-08,2024,3,Friday,August
2024-02-09,462,4,Product_23,Clothing,2,36.94,Asia,73.88,2024-02,2024,1,Friday,February
2023-04-22,615,46,Product_28,Beauty,1,48.42,Africa,48.42,2023-04,2023,2,Saturday,April
2023-06-13,994,29,Product_24,Clothing,3,54.73,Africa,164.19,2023-06,2023,2,Tuesday,June
2024-11-11,825,6,Product_37,Electronics,3,36.14,Asia,108.42,2024-11,2024,4,Monday,November
2024-01-19,691,22,Product_47,Home & Garden,3,34.06,Oceania,102.18,2024-01,2024,1,Friday,January
2023-09-29,571,31,Product_42,Clothing,1,46.12,Europe,46.12,2023-09,2023,3,Friday,September
2024-12-26,505,17,Product_4,Home & Garden,1,6.87,North America,6.87,2024-12,2024,4,Thursday,December
2023-07-10,729,36,Product_17,Electronics,1,33.42,Africa,33.42,2023-07,2023,3,Monday,July
2024-09-29,313,17,Product_34,Books,1,49.19,Oceania,49.19,2024-09,2024,3,Sunday,September
2023-09-19,340,3,Product_17,Toys,3,36.04,South America,108.12,2023-09,2023,3,Tuesday,September
2024-01-04,851,43,Product_35,Beauty,3,4.98,Asia,14.940000000000001,2024-01,2024,1,Thursday,January
2023-06-17,339,1,Product_5,Books,1,48.0,South America,48.0,2023-06,2023,2,Saturday,June
2023-05-31,514,22,Product_37,Toys,5,49.54,North America,247.7,2023-05,2023,2,Wednesday,May
2023-04-23,12,11,Product_5,Books,4,22.3,North America,89.2,2023-04,2023,2,Sunday,April
2023-01-19,726,5,Product_2,Beauty,4,12.53,Asia,50.12,2023-01,2023,1,Thursday,January
2023-05-08,822,29,Product_20,Sports,3,56.15,Europe,168.45,2023-05,2023,2,Monday,May
2023-11-21,412,41,Product_5,Clothing,3,40.32,Asia,120.96000000000001,2023-11,2023,4,Tuesday,November
2024-01-22,778,34,Product_25,Books,1,48.72,Asia,48.72,2024-01,2024,1,Monday,January
2024-10-30,495,38,Product_20,Books,3,43.95,Africa,131.85000000000002,2024-10,2024,4,Wednesday,October
2023-05-14,719,27,Product_10,Electronics,2,66.61,North America,133.22,2023-05,2023,2,Sunday,May
2024-08-17,154,25,Product_10,Sports,3,9.15,Europe,27.450000000000003,2024-08,2024,3,Saturday,August
2024-02-18,25,45,Product_28,Electronics,1,9.21,North America,9.21,2024-02,2024,1,Sunday,February
2024-10-11,420,9,Product_45,Beauty,1,60.57,North America,60.57,2024-10,2024,4,Friday,October
2023-02-12,377,41,Product_42,Clothing,1,27.71,South America,27.71,2023-02,2023,1,Sunday,February
2023-02-16,575,33,Product_46,Sports,1,34.21,Oceania,34.21,2023-02,2023,1,Thursday,February
2023-11-10,161,11,Product_16,Clothing,1,68.49,Asia,68.49,2023-11,2023,4,Friday,November
2023-06-13,443,13,Product_46,Books,4,67.84,North America,271.36,2023-06,2023,2,Tuesday,June
2023-10-22,369,28,Product_33,Beauty,1,35.27,Europe,35.27,2023-10,2023,4,Sunday,October
2024-03-20,570,43,Product_38,Clothing,2,30.14,Asia,60.28,2024-03,2024,1,Wednesday,March
2024-11-28,185,13,Product_4,Beauty,1,104.95,South America,104.95,2024-11,2024,4,Thursday,November
2023-07-26,129,3,Product_14,Beauty,2,61.75,Africa,123.5,2023-07,2023,3,Wednesday,July
2023-10-30,596,19,Product_35,Home & Garden,1,16.33,Europe,16.33,2023-10,2023,4,Monday,October
2024-06-18,665,21,Product_24,Electronics,3,11.03,North America,33.089999999999996,2024-06,2024,2,Tuesday,June
2024-04-15,976,3,Product_30,Electronics,1,30.9,Oceania,30.9,2024-04,2024,2,Monday,April
2024-01-07,495,48,Product_23,Sports,1,6.06,Oceania,6.06,2024-01,2024,1,Sunday,January
2024-09-11,18,30,Product_22,Beauty,1,33.24,South America,33.24,2024-09,2024,3,Wednesday,September
2023-04-25,932,34,Product_9,Clothing,2,56.94,Asia,113.88,2023-04,2023,2,Tuesday,April
2023-04-28,911,28,Product_24,Books,2,135.92,North America,271.84,2023-04,2023,2,Friday,April
2023-12-20,499,13,Product_1,Clothing,1,55.55,North America,55.55,2023-12,2023,4,Wednesday,December
2023-09-02,832,29,Product_39,Clothing,1,70.82,Africa,70.82,2023-09,2023,3,Saturday,September
2023-07-12,753,17,Product_43,Electronics,3,88.68,North America,266.04,2023-07,2023,3,Wednesday,July
2024-10-29,73,1,Product_29,Electronics,2,50.87,Asia,101.74,2024-10,2024,4,Tuesday,October
2024-03-04,783,3,Product_11,Sports,2,6.31,Europe,12.62,2024-03,2024,1,Monday,March
2024-10-09,534,6,Product_12,Toys,2,24.99,Africa,49.98,2024-10,2024,4,Wednesday,October
2023-12-01,532,29,Product_42,Sports,1,48.86,Asia,48.86,2023-12,2023,4,Friday,December
2024-07-27,644,11,Product_31,Books,4,21.57,North America,86.28,2024-07,2024,3,Saturday,July
2023-05-16,201,37,Product_48,Sports,3,50.23,South America,150.69,2023-05,2023,2,Tuesday,May
2024-06-24,571,7,Product_28,Electronics,2,65.89,Europe,131.78,2024-06,2024,2,Monday,June
2024-05-04,485,22,Product_42,Home & Garden,2,10.0,Asia,20.0,2024-05,2024,2,Saturday,May
2023-02-09,237,2,Product_30,Beauty,2,49.26,Europe,98.52,2023-02,2023,1,Thursday,February
2024-10-19,318,32,Product_49,Beauty,3,28.03,Africa,84.09,2024-10,2024,4,Saturday,October
2023-06-05,917,46,Product_13,Books,2,62.15,Oceania,124.3,2023-06,2023,2,Monday,June
2023-12-06,869,20,Product_12,Electronics,1,65.3,Oceania,65.3,2023-12,2023,4,Wednesday,December
2024-04-03,699,21,Product_11,Beauty,2,101.31,Asia,202.62,2024-04,2024,2,Wednesday,April
2023-01-14,715,32,Product_11,Sports,4,62.03,North America,248.12,2023-01,2023,1,Saturday,January
2024-07-24,511,25,Product_41,Beauty,1,95.36,South America,95.36,2024-07,2024,3,Wednesday,July
2024-02-10,726,50,Product_47,Electronics,2,123.14,Asia,246.28,2024-02,2024,1,Saturday,February
2023-05-30,660,8,Product_29,Clothing,1,32.7,South America,32.7,2023-05,2023,2,Tuesday,May
2024-03-14,144,46,Product_43,Toys,3,50.19,Asia,150.57,2024-03,2024,1,Thursday,March
2023-07-31,805,42,Product_17,Toys,4,48.22,Africa,192.88,2023-07,2023,3,Monday,July
2024-09-22,268,49,Product_17,Clothing,1,23.65,Europe,23.65,2024-09,2024,3,Sunday,September
2023-10-03,50,38,Product_24,Clothing,1,36.19,South America,36.19,2023-10,2023,4,Tuesday,October
2024-09-29,808,8,Product_40,Home & Garden,2,16.74,South America,33.48,2024-09,2024,3,Sunday,September
2023-02-18,420,13,Product_32,Home & Garden,2,21.61,Oceania,43.22,2023-02,2023,1,Saturday,February
2024-10-03,31,11,Product_28,Beauty,1,47.89,Asia,47.89,2024-10,2024,4,Thursday,October
2023-03-30,688,18,Product_12,Electronics,3,13.94,North America,41.82,2023-03,2023,1,Thursday,March
2024-03-22,844,44,Product_38,Books,1,27.54,South America,27.54,2024-03,2024,1,Friday,March
2023-07-06,345,32,Product_40,Sports,5,55.72,Africa,278.6,2023-07,2023,3,Thursday,July
2024-11-02,187,38,Product_38,Home & Garden,3,39.09,Oceania,117.27000000000001,2024-11,2024,4,Saturday,November
2024-08-30,422,8,Product_8,Beauty,1,26.74,North America,26.74,2024-08,2024,3,Friday,August
2023-12-15,255,5,Product_25,Toys,1,93.37,Oceania,93.37,2023-12,2023,4,Friday,December
2024-01-23,525,45,Product_42,Clothing,1,11.94,North America,11.94,2024-01,2024,1,Tuesday,January
2023-09-30,920,8,Product_50,Books,1,24.96,Asia,24.96,2023-09,2023,3,Saturday,September
2024-04-18,111,13,Product_39,Sports,2,27.53,Europe,55.06,2024-04,2024,2,Thursday,April
2023-08-26,94,18,Product_13,Books,1,25.16,South America,25.16,2023-08,2023,3,Saturday,August
2023-05-23,201,10,Product_44,Toys,1,15.13,Oceania,15.13,2023-05,2023,2,Tuesday,May
2024-02-21,825,9,Product_47,Electronics,2,29.31,North America,58.62,2024-02,2024,1,Wednesday,February
2023-03-13,667,12,Product_1,Books,3,4.37,Europe,13.11,2023-03,2023,1,Monday,March
2024-12-25,853,40,Product_23,Beauty,1,29.22,North America,29.22,2024-12,2024,4,Wednesday,December
2023-08-15,371,11,Product_24,Electronics,1,115.31,South America,115.31,2023-08,2023,3,Tuesday,August
2023-03-24,186,35,Product_46,Books,1,84.97,North America,84.97,2023-03,2023,1,Friday,March
2024-03-22,460,8,Product_24,Clothing,1,15.37,North America,15.37,2024-03,2024,1,Friday,March
2024-05-25,802,3,Product_24,Beauty,1,52.06,South America,52.06,2024-05,2024,2,Saturday,May
2023-12-26,10,19,Product_3,Sports,1,88.57,Europe,88.57,2023-12,2023,4,Tuesday,December
2023-12-17,434,20,Product_12,Toys,1,38.09,Oceania,38.09,2023-12,2023,4,Sunday,December
2024-08-23,578,30,Product_3,Clothing,3,16.48,Europe,49.44,2024-08,2024,3,Friday,August
2023-09-07,878,15,Product_46,Electronics,1,40.45,North America,40.45,2023-09,2023,3,Thursday,September
2023-04-22,364,47,Product_23,Home & Garden,1,43.86,Europe,43.86,2023-04,2023,2,Saturday,April
2023-05-18,345,49,Product_8,Toys,2,86.98,Africa,173.96,2023-05,2023,2,Thursday,May
2023-02-25,443,45,Product_38,Sports,3,82.42,Europe,247.26,2023-02,2023,1,Saturday,February
2024-12-17,891,8,Product_28,Clothing,1,52.8,Europe,52.8,2024-12,2024,4,Tuesday,December
2023-09-04,543,25,Product_12,Electronics,1,10.63,Oceania,10.63,2023-09,2023,3,Monday,September
2024-03-01,405,15,Product_17,Beauty,2,66.5,North America,133.0,2024-03,2024,1,Friday,March
2024-08-24,653,17,Product_38,Electronics,3,49.52,Africa,148.56,2024-08,2024,3,Saturday,August
2024-02-19,245,35,Product_6,Sports,3,15.61,South America,46.83,2024-02,2024,1,Monday,February
2024-01-25,710,50,Product_18,Home & Garden,2,17.68,Asia,35.36,2024-01,2024,1,Thursday,January
2024-02-23,337,35,Product_19,Home & Garden,4,49.78459523809524,Asia,199.13838095238097,2024-02,2024,1,Friday,February
2023-02-19,65,35,Product_32,Home & Garden,3,13.66,South America,40.980000000000004,2023-02,2023,1,Sunday,February
2023-07-09,388,45,Product_26,Home & Garden,2,30.16,Asia,60.32,2023-07,2023,3,Sunday,July
2023-06-08,201,39,Product_45,Clothing,5,48.54,Africa,242.7,2023-06,2023,2,Thursday,June
2024-02-27,572,34,Product_43,Beauty,1,119.64,Europe,119.64,2024-02,2024,1,Tuesday,February
2024-05-08,620,4,Product_29,Toys,2,7.14,Oceania,14.28,2024-05,2024,2,Wednesday,May
2024-09-15,376,3,Product_42,Books,3,54.49,Oceania,163.47,2024-09,2024,3,Sunday,September
2024-05-18,454,35,Product_22,Electronics,2,120.8,North America,241.6,2024-05,2024,2,Saturday,May
2023-09-08,233,9,Product_23,Clothing,2,86.65,Oceania,173.3,2023-09,2023,3,Friday,September
2023-10-08,924,34,Product_45,Toys,2,20.0,Oceania,40.0,2023-10,2023,4,Sunday,October
2023-12-21,116,48,Product_34,Clothing,1,34.83,Africa,34.83,2023-12,2023,4,Thursday,December
2024-05-17,721,2,Product_12,Electronics,1,44.42,Africa,44.42,2024-05,2024,2,Friday,May
2023-07-06,858,16,Product_6,Electronics,2,27.04,Africa,54.08,2023-07,2023,3,Thursday,July
2024-10-03,474,27,Product_27,Toys,2,24.46,Oceania,48.92,2024-10,2024,4,Thursday,October
2024-07-08,17,17,Product_36,Sports,1,43.96,South America,43.96,2024-07,2024,3,Monday,July
2024-09-21,861,47,Product_12,Sports,1,67.57,South America,67.57,2024-09,2024,3,Saturday,September
2024-01-16,293,29,Product_3,Toys,2,21.32,Africa,42.64,2024-01,2024,1,Tuesday,January
2023-01-27,311,29,Product_20,Electronics,1,124.01,South America,124.01,2023-01,2023,1,Friday,January
2023-01-30,45,19,Product_23,Clothing,1,19.52,Oceania,19.52,2023-01,2023,1,Monday,January
2024-11-22,948,47,Product_36,Electronics,1,71.38,North America,71.38,2024-11,2024,4,Friday,November
2023-10-15,388,50,Product_18,Sports,1,14.55,Europe,14.55,2023-10,2023,4,Sunday,October
2023-10-27,802,13,Product_42,Electronics,3,77.64,Asia,232.92000000000002,2023-10,2023,4,Friday,October
2024-08-29,181,32,Product_2,Books,2,133.01,Oceania,266.02,2024-08,2024,3,Thursday,August
2024-02-27,245,31,Product_43,Electronics,1,49.09,South America,49.09,2024-02,2024,1,Tuesday,February
2024-08-29,721,33,Product_11,Home & Garden,1,19.93,Europe,19.93,2024-08,2024,3,Thursday,August
2024-09-09,792,4,Product_44,Books,1,28.69,North America,28.69,2024-09,2024,3,Monday,September
2023-07-01,962,49,Product_16,Clothing,2,77.73,Africa,155.46,2023-07,2023,3,Saturday,July
2024-03-19,298,40,Product_33,Sports,2,14.25,Europe,28.5,2024-03,2024,1,Tuesday,March
2023-12-29,283,41,Product_16,Clothing,1,64.58,North America,64.58,2023-12,2023,4,Friday,December
2024-08-10,858,9,Product_10,Electronics,1,15.78,Oceania,15.78,2024-08,2024,3,Saturday,August
2024-01-21,671,14,Product_2,Sports,2,138.81,Africa,277.62,2024-01,2024,1,Sunday,January
2024-09-13,846,37,Product_18,Beauty,2,77.07,North America,154.14,2024-09,2024,3,Friday,September
2023-04-06,929,45,Product_36,Home & Garden,2,68.67,Asia,137.34,2023-04,2023,2,Thursday,April
2024-03-27,661,40,Product_14,Toys,1,18.76,Oceania,18.76,2024-03,2024,1,Wednesday,March
2023-11-13,711,46,Product_32,Toys,1,92.14,South America,92.14,2023-11,2023,4,Monday,November
2024-09-01,773,45,Product_27,Home & Garden,2,63.5,Oceania,127.0,2024-09,2024,3,Sunday,September
2023-09-08,724,35,Product_5,Electronics,3,26.55,South America,79.65,2023-09,2023,3,Friday,September
2024-08-30,587,39,Product_47,Beauty,4,11.58,Europe,46.32,2024-08,2024,3,Friday,August
2024-03-12,111,1,Product_17,Clothing,3,18.53,South America,55.59,2024-03,2024,1,Tuesday,March
2023-07-31,621,20,Product_9,Toys,4,53.12,Oceania,212.48,2023-07,2023,3,Monday,July
2024-04-20,52,47,Product_45,Beauty,1,95.81,Asia,95.81,2024-04,2024,2,Saturday,April
2024-02-15,523,38,Product_34,Books,1,123.47,Asia,123.47,2024-02,2024,1,Thursday,February
2023-09-26,601,4,Product_11,Electronics,2,107.21,Asia,214.42,2023-09,2023,3,Tuesday,September
2024-01-02,313,26,Product_25,Beauty,1,50.25,Asia,50.25,2024-01,2024,1,Tuesday,January
2023-12-14,273,3,Product_16,Beauty,3,35.15,Africa,105.44999999999999,2023-12,2023,4,Thursday,December
2024-07-29,246,38,Product_23,Electronics,3,80.96,Africa,242.88,2024-07,2024,3,Monday,July
2023-11-02,742,27,Product_33,Electronics,1,49.78459523809524,South America,49.78459523809524,2023-11,2023,4,Thursday,November
2024-05-27,71,30,Product_50,Electronics,1,29.58,Asia,29.58,2024-05,2024,2,Monday,May
2023-10-19,946,43,Product_27,Beauty,1,46.94,South America,46.94,2023-10,2023,4,Thursday,October
2024-02-25,529,39,Product_48,Beauty,3,83.99,South America,251.96999999999997,2024-02,2024,1,Sunday,February
2023-09-25,222,36,Product_18,Clothing,2,62.46,Oceania,124.92,2023-09,2023,3,Monday,September
2023-01-19,101,18,Product_31,Beauty,5,20.54,Africa,102.69999999999999,2023-01,2023,1,Thursday,January
2024-06-24,161,43,Product_15,Clothing,2,75.12,Africa,150.24,2024-06,2024,2,Monday,June
2023-07-05,929,44,Product_31,Clothing,1,48.74,Europe,48.74,2023-07,2023,3,Wednesday,July
2024-08-27,984,22,Product_2,Home & Garden,3,62.58,South America,187.74,2024-08,2024,3,Tuesday,August
2023-06-28,631,49,Product_9,Clothing,1,30.36,Europe,30.36,2023-06,2023,2,Wednesday,June
2023-02-22,480,10,Product_39,Clothing,1,13.45,South America,13.45,2023-02,2023,1,Wednesday,February
2023-01-29,975,35,Product_6,Home & Garden,2,35.24,Europe,70.48,2023-01,2023,1,Sunday,January
2023-12-06,175,4,Product_21,Books,1,123.86,South America,123.86,2023-12,2023,4,Wednesday,December
2023-11-30,333,7,Product_15,Toys,1,137.8,North America,137.8,2023-11,2023,4,Thursday,November
2024-03-03,1,10,Product_43,Beauty,5,18.41,Oceania,92.05,2024-03,2024,1,Sunday,March
2024-03-02,25,18,Product_13,Books,1,59.95,North America,59.95,2024-03,2024,1,Saturday,March
2023-04-02,179,27,Product_32,Toys,3,43.38,Oceania,130.14000000000001,2023-04,2023,2,Sunday,April
2024-03-04,269,5,Product_25,Home & Garden,2,59.6,Europe,119.2,2024-03,2024,1,Monday,March
2023-06-24,831,12,Product_47,Sports,1,60.09,South America,60.09,2023-06,2023,2,Saturday,June
2024-12-28,233,1,Product_43,Toys,1,31.41,South America,31.41,2024-12,2024,4,Saturday,December
2024-03-14,732,28,Product_33,Books,1,52.35,Oceania,52.35,2024-03,2024,1,Thursday,March
2024-09-29,343,22,Product_16,Home & Garden,2,72.45,Oceania,144.9,2024-09,2024,3,Sunday,September
2023-03-26,794,40,Product_21,Electronics,2,78.96,Africa,157.92,2023-03,2023,1,Sunday,March
2024-05-05,658,23,Product_15,Electronics,1,85.98,South America,85.98,2024-05,2024,2,Sunday,May
2024-04-10,88,47,Product_40,Books,3,64.83,Europe,194.49,2024-04,2024,2,Wednesday,April
2023-10-23,112,45,Product_13,Electronics,1,129.47,Africa,129.47,2023-10,2023,4,Monday,October
2024-08-26,401,28,Product_41,Clothing,1,6.03,Africa,6.03,2024-08,2024,3,Monday,August
2023-03-16,654,2,Product_40,Books,1,40.63,Europe,40.63,2023-03,2023,1,Thursday,March
2023-08-29,884,24,Product_45,Books,2,49.51,Europe,99.02,2023-08,2023,3,Tuesday,August
2023-08-09,915,23,Product_19,Electronics,3,86.85,South America,260.54999999999995,2023-08,2023,3,Wednesday,August
2024-03-14,402,34,Product_25,Sports,2,30.34,Europe,60.68,2024-03,2024,1,Thursday,March
2024-06-25,756,18,Product_24,Home & Garden,2,55.93,Africa,111.86,2024-06,2024,2,Tuesday,June
2023-05-17,154,4,Product_17,Toys,2,138.23,Africa,276.46,2023-05,2023,2,Wednesday,May
2024-09-12,330,31,Product_41,Books,1,71.05,North America,71.05,2024-09,2024,3,Thursday,September
2023-04-27,267,35,Product_37,Sports,1,30.23,South America,30.23,2023-04,2023,2,Thursday,April
2023-03-14,308,7,Product_2,Beauty,1,62.47,Asia,62.47,2023-03,2023,1,Tuesday,March
2023-07-16,735,25,Product_31,Clothing,1,48.02,North America,48.02,2023-07,2023,3,Sunday,July
2023-01-13,634,39,Product_28,Clothing,2,24.08,Oceania,48.16,2023-01,2023,1,Friday,January
2024-04-11,894,47,Product_16,Electronics,4,16.72,Oceania,66.88,2024-04,2024,2,Thursday,April
2024-04-11,305,25,Product_16,Toys,2,31.11,Africa,62.22,2024-04,2024,2,Thursday,April
2023-01-07,155,10,Product_34,Home & Garden,1,14.73,Asia,14.73,2023-01,2023,1,Saturday,January
2024-06-21,383,34,Product_28,Books,1,95.29,Africa,95.29,2024-06,2024,2,Friday,June
2023-02-04,379,3,Product_45,Toys,3,76.64,Asia,229.92000000000002,2023-02,2023,1,Saturday,February
2023-10-25,885,33,Product_50,Toys,3,55.13,Oceania,165.39000000000001,2023-10,2023,4,Wednesday,October
2024-09-02,116,14,Product_48,Sports,1,55.09,South America,55.09,2024-09,2024,3,Monday,September
2024-10-24,850,50,Product_14,Clothing,1,44.06,Asia,44.06,2024-10,2024,4,Thursday,October
