Date,CustomerID,ProductID,ProductName,Category,Quantity,Price,CustomerRegion
2024-08-10,858,9,Product_10,Electronics,1,15.78,Oceania
2024-01-21,671,14,Product_2,Sports,2,138.81,Africa
2024-09-13,846,37,Product_18,Beauty,2,77.07,North America
2023-04-06,929,45,Product_36,Home & Garden,2,68.67,Asia
2024-03-27,661,40,Product_14,Toys,1,18.76,Oceania
2023-11-13,711,46,Product_32,Toys,1,92.14,South America
2024-09-01,773,45,Product_27,Home & Garden,2,63.5,Oceania
2023-09-08,724,35,Product_5,Electronics,3,26.55,South America
2024-08-30,587,39,Product_47,Beauty,4,11.58,Europe
2024-03-12,111,1,Product_17,Clothing,3,18.53,South America
2023-07-31,621,20,Product_9,Toys,4,53.12,Oceania
2024-04-20,52,47,Product_45,Beauty,1,95.81,Asia
2023-03-18,924,9,Product_20,Books,3,202.22,Europe
2024-02-15,523,38,Product_34,Books,1,123.47,Asia
2023-08-20,328,47,Product_7,Books,6,87.65,North America
2023-09-26,601,4,Product_11,Electronics,2,107.21,Asia
2024-01-02,313,26,Product_25,Beauty,1,50.25,Asia
2023-12-14,273,3,Product_16,Beauty,3,35.15,Africa
2024-07-29,246,38,Product_23,Electronics,3,80.96,Africa
2023-11-02,742,27,Product_33,Electronics,1,,South America
2024-05-27,71,30,Product_50,Electronics,1,29.58,Asia
2023-10-19,946,43,Product_27,Beauty,1,46.94,South America
2024-02-25,529,39,Product_48,Beauty,3,83.99,South America
2023-09-25,222,36,Product_18,Clothing,2,62.46,Oceania
2023-01-19,101,18,Product_31,Beauty,5,20.54,Africa
2024-06-24,161,43,Product_15,Clothing,2,75.12,Africa
2023-07-05,929,44,Product_31,Clothing,1,48.74,Europe
2024-08-27,984,22,Product_2,Home & Garden,3,62.58,South America
2023-06-28,631,49,Product_9,Clothing,1,30.36,Europe
2023-02-22,480,10,Product_39,Clothing,1,13.45,South America
2023-01-29,975,35,Product_6,Home & Garden,2,35.24,Europe
2023-12-06,175,4,Product_21,Books,1,123.86,South America
2023-11-30,333,7,Product_15,Toys,1,137.8,North America
2024-03-03,1,10,Product_43,Beauty,5,18.41,Oceania
2024-03-02,25,18,Product_13,Books,1,59.95,North America
2023-04-02,179,27,Product_32,Toys,3,43.38,Oceania
2024-03-04,269,5,Product_25,Home & Garden,2,59.6,Europe
2023-06-24,831,12,Product_47,Sports,1,60.09,South America
2024-12-28,233,1,Product_43,Toys,1,31.41,South America
2024-03-14,732,28,Product_33,Books,1,52.35,Oceania
2024-09-29,343,22,Product_16,Home & Garden,2,72.45,Oceania
2023-03-26,794,40,Product_21,Electronics,2,78.96,Africa
2024-05-05,658,23,Product_15,Electronics,1,85.98,South America
2024-04-10,88,47,Product_40,Books,3,64.83,Europe
2023-10-23,112,45,Product_13,Electronics,1,129.47,Africa
2024-08-26,401,28,Product_41,Clothing,1,6.03,Africa
2023-03-16,654,2,Product_40,Books,1,40.63,Europe
2023-08-29,884,24,Product_45,Books,2,49.51,Europe
2023-08-09,915,23,Product_19,Electronics,3,86.85,South America
2024-03-14,402,34,Product_25,Sports,2,30.34,Europe
2024-06-25,756,18,Product_24,Home & Garden,2,55.93,Africa
2023-05-17,154,4,Product_17,Toys,2,138.23,Africa
2024-09-12,330,31,Product_41,Books,1,71.05,North America
2023-04-27,267,35,Product_37,Sports,1,30.23,South America
2023-03-14,308,7,Product_2,Beauty,1,62.47,Asia
2023-07-16,735,25,Product_31,Clothing,1,48.02,North America
2023-01-13,634,39,Product_28,Clothing,2,24.08,Oceania
2024-04-11,894,47,Product_16,Electronics,4,16.72,Oceania
2024-04-11,305,25,Product_16,Toys,2,31.11,Africa
2023-01-07,155,10,Product_34,Home & Garden,1,14.73,Asia
2024-06-21,383,34,Product_28,Books,1,95.29,Africa
2024-07-19,184,39,Product_30,Books,4,84.51,South America
2023-02-04,379,3,Product_45,Toys,3,76.64,Asia
2023-10-25,885,33,Product_50,Toys,3,55.13,Oceania
2024-09-02,116,14,Product_48,Sports,1,55.09,South America
2024-10-24,850,50,Product_14,Clothing,1,44.06,Asia
2024-12-02,559,13,Product_41,Clothing,3,48.01,North America
2023-01-01,546,15,Product_44,Beauty,2,42.16,Oceania
2023-01-14,392,27,Product_2,Electronics,3,85.46,Oceania
2023-10-18,485,16,Product_50,Clothing,1,48.54,North America
2023-11-21,69,20,Product_16,Books,1,61.73,Africa
2024-03-01,697,2,Product_9,Books,3,52.93,South America
2023-09-17,125,18,Product_27,Books,2,47.33,South America
2024-08-04,318,16,Product_34,Toys,2,,Asia
2023-10-22,189,42,Product_17,Toys,2,20.39,South America
2023-03-12,248,18,Product_42,Toys,2,51.69,Asia
2024-03-06,844,42,Product_6,Home & Garden,1,26.02,North America
2024-01-04,536,47,Product_7,Books,1,24.74,Asia
2023-07-31,126,29,Product_41,Clothing,1,12.98,Europe
2023-05-02,273,38,Product_14,Toys,1,52.73,South America
2024-04-26,803,50,Product_1,Home & Garden,1,19.13,North America
2023-08-07,789,16,Product_44,Books,1,115.65,Asia
2023-09-30,889,23,Product_7,Home & Garden,5,43.92,Europe
2023-01-10,434,17,Product_37,Home & Garden,3,19.69,Africa
2023-04-07,279,23,Product_26,Sports,3,44.9,Asia
2023-07-04,69,2,Product_33,Toys,3,107.23,North America
2024-10-24,583,3,Product_32,Toys,1,104.2,Oceania
2023-06-29,736,6,Product_39,Clothing,1,28.94,Europe
2024-09-18,191,47,Product_42,Books,3,92.63,North America
2024-05-08,187,50,Product_2,Toys,1,31.95,Oceania
2024-05-26,447,26,Product_33,Books,1,73.24,Asia
2023-04-27,166,41,Product_45,Beauty,1,15.94,North America
2023-09-30,117,50,Product_48,Beauty,2,40.22,Europe
2023-10-01,554,48,Product_20,Sports,1,41.69,Asia
2024-09-11,265,13,Product_15,Books,1,36.26,South America
2024-06-21,729,26,Product_26,Beauty,3,46.46,North America
2024-11-26,831,3,Product_43,Electronics,7,75.54,Africa
2023-05-09,561,25,Product_10,Beauty,3,14.71,Asia
2024-10-27,90,14,Product_7,Electronics,2,59.48,Africa
2024-04-03,514,14,Product_44,Beauty,3,90.5,South America
2024-07-31,746,9,Product_23,Toys,1,95.78,Europe
2024-08-18,276,46,Product_3,Toys,4,25.81,Oceania
2023-01-18,524,30,Product_40,Toys,2,48.34,Africa
2024-10-08,443,5,Product_11,Toys,1,52.66,Africa
2024-06-12,154,21,Product_8,Sports,4,133.6,Europe
2024-10-13,806,44,Product_46,Clothing,1,24.96,Asia
2024-05-30,938,13,Product_34,Clothing,3,54.52,Europe
2024-01-27,637,11,Product_12,Electronics,1,56.55,South America
2024-04-21,874,12,Product_14,Beauty,2,23.74,South America
2023-08-04,855,7,Product_9,Electronics,5,46.29,Asia
2023-09-23,120,8,Product_21,Beauty,2,27.42,South America
2023-12-18,972,48,Product_42,Books,3,40.82,North America
2023-06-29,232,23,Product_29,Toys,1,55.1,Africa
2023-09-15,530,47,Product_33,Sports,1,158.27,Oceania
2023-03-29,584,30,Product_44,Sports,1,10.54,Asia
2023-07-13,186,26,Product_36,Electronics,2,22.3,Asia
2023-11-06,720,1,Product_12,Clothing,1,156.59,North America
2023-04-22,5,26,Product_30,Beauty,1,48.2,South America
2023-04-18,668,18,Product_13,Sports,1,90.61,Europe
2023-03-29,204,16,Product_23,Beauty,5,30.14,South America
2024-02-20,355,15,Product_48,Home & Garden,2,21.48,Africa
2024-10-24,221,21,Product_48,Sports,2,32.99,South America
2024-09-07,336,31,Product_42,Electronics,1,31.05,North America
2024-06-04,524,5,Product_28,Books,1,47.29,Europe
2024-02-26,836,33,Product_7,Electronics,3,56.64,Africa
2023-08-09,595,10,Product_12,Beauty,5,85.83,Asia
2024-05-24,63,34,Product_41,Beauty,2,35.92,Europe
2023-12-02,588,5,Product_34,Clothing,3,130.69,Oceania
2023-10-21,919,22,Product_4,Electronics,2,73.05,Oceania
2023-08-27,927,47,Product_40,Books,3,129.97,Oceania
2024-02-24,707,22,Product_49,Beauty,3,52.01,South America
2023-02-13,415,23,Product_20,Toys,2,96.12,Africa
2024-02-06,206,36,Product_36,Home & Garden,2,41.99,South America
2024-05-21,546,2,Product_5,Toys,2,38.56,South America
2023-05-08,691,21,Product_8,Electronics,2,81.76,North America
2023-05-25,69,31,Product_40,Beauty,1,17.56,Oceania
2023-08-09,555,49,Product_36,Clothing,1,46.86,Europe
2023-08-07,533,28,Product_16,Beauty,2,7.91,North America
2023-07-12,237,3,Product_42,Sports,2,64.38,Africa
2023-02-24,980,44,Product_45,Clothing,3,75.42,Europe
2023-10-02,211,7,Product_42,Clothing,2,46.58,Oceania
2024-09-03,19,17,Product_5,Toys,4,39.25,Africa
2023-05-26,938,19,Product_12,Clothing,2,37.08,South America
2023-09-22,271,28,Product_24,Home & Garden,3,21.65,Asia
2023-04-06,958,39,Product_22,Clothing,1,22.46,Asia
2024-11-09,945,29,Product_18,Home & Garden,4,30.24,North America
2024-05-08,200,35,Product_18,Sports,3,24.94,Europe
2023-08-23,718,22,Product_31,Toys,1,31.17,North America
2023-01-01,135,31,Product_12,Clothing,1,34.26,South America
2024-10-19,450,10,Product_15,Beauty,3,31.25,Europe
2024-12-10,498,38,Product_45,Clothing,1,85.08,Oceania
2024-11-20,357,50,Product_32,Books,3,40.73,Africa
2024-01-11,834,4,Product_10,Toys,3,21.47,Africa
2024-12-23,277,24,Product_38,Home & Garden,4,19.09,North America
2023-10-23,461,4,Product_46,Beauty,1,102.77,South America
2023-08-29,355,17,Product_41,Clothing,1,7.15,Europe
2024-06-17,367,43,Product_3,Books,4,18.54,Africa
2023-09-25,525,10,Product_33,Electronics,2,4.25,Africa
2023-07-03,906,42,Product_34,Books,1,32.24,Africa
2023-03-07,70,41,Product_32,Home & Garden,1,15.3,Asia
2023-11-22,893,23,Product_27,Beauty,4,38.28,Africa
2024-08-06,677,49,Product_33,Beauty,3,41.59,Europe
2024-09-26,688,44,Product_18,Toys,1,89.07,South America
2024-05-28,350,13,Product_41,Books,2,71.84,Africa
2023-05-08,519,42,Product_47,Sports,1,99.61,South America
2024-07-18,911,32,Product_26,Toys,3,11.2,Africa
2024-01-07,523,33,Product_38,Clothing,1,2.23,Oceania
2023-02-15,66,27,Product_36,Books,4,71.31,Asia
2023-07-29,126,44,Product_10,Sports,4,73.57,Africa
2023-02-18,495,6,Product_48,Electronics,5,36.52,North America
2024-10-17,421,3,Product_47,Toys,6,28.27,North America
2024-03-31,776,33,Product_7,Beauty,1,35.18,North America
2023-09-28,606,26,Product_10,Sports,2,92.47,North America
2023-04-03,848,38,Product_28,Beauty,2,39.69,South America
2023-08-08,840,23,Product_29,Sports,3,59.6,North America
2023-05-09,599,10,Product_42,Home & Garden,1,8.02,Europe
2024-05-20,82,23,Product_2,Home & Garden,3,80.06,Asia
2023-04-27,628,45,Product_30,Electronics,1,26.7,Europe
2024-03-24,536,10,Product_35,Home & Garden,1,23.93,Asia
2023-07-26,912,15,Product_34,Books,4,36.75,North America
2024-06-21,161,37,Product_48,Toys,1,96.57,South America
2024-05-12,629,36,Product_32,Home & Garden,2,26.8,Europe
2024-08-17,577,5,Product_22,Books,3,,Europe
2024-03-09,464,41,Product_18,Beauty,1,56.86,Oceania
2024-07-14,101,2,Product_48,Beauty,2,0.95,Asia
2024-05-28,755,41,Product_19,Books,3,6.2,Europe
2023-02-01,74,43,Product_17,Sports,3,25.2,North America
2023-01-29,893,50,Product_14,Electronics,2,108.16,South America
2023-08-19,720,11,Product_14,Books,2,10.51,Europe
2023-09-12,532,48,Product_25,Electronics,1,49.26,South America
2023-04-08,236,5,Product_5,Toys,1,44.23,Asia
2024-06-25,114,12,Product_29,Books,1,35.52,South America
2024-06-20,691,13,Product_39,Home & Garden,1,,Oceania
2023-06-21,576,31,Product_44,Toys,4,21.44,Africa
2023-10-13,71,6,Product_3,Sports,1,61.94,Africa
2023-07-17,811,49,Product_42,Home & Garden,3,22.2,South America
2024-06-25,264,34,Product_47,Electronics,2,23.57,Asia
2024-12-27,923,40,Product_32,Clothing,3,74.74,Africa
2024-08-31,367,16,Product_23,Toys,1,75.41,South America
2024-11-19,282,5,Product_22,Toys,4,60.94,North America
2024-10-27,688,1,Product_49,Beauty,3,13.39,North America
2023-03-13,988,10,Product_17,Toys,1,37.3,South America
2023-04-09,910,22,Product_23,Toys,2,97.21,Asia
2024-06-04,79,2,Product_25,Sports,2,32.07,North America
2024-02-07,323,18,Product_39,Electronics,1,39.11,Oceania
2024-03-27,965,1,Product_27,Home & Garden,2,21.04,South America
2023-05-19,503,46,Product_29,Books,1,20.81,Asia
2024-10-25,215,2,Product_38,Toys,1,33.54,Oceania
2023-10-31,833,3,Product_26,Clothing,3,37.82,South America
2024-06-23,429,17,Product_40,Clothing,3,63.68,Oceania
2023-03-10,393,21,Product_11,Sports,1,45.88,Oceania
2023-06-23,677,28,Product_31,Books,1,,Asia
2023-01-02,871,37,Product_21,Clothing,1,4.47,Oceania
2024-10-21,537,2,Product_32,Clothing,1,153.79,Asia
2023-01-13,915,12,Product_48,Electronics,1,96.96,Africa
2024-11-27,687,3,Product_20,Toys,3,67.97,South America
2024-05-22,16,50,Product_12,Sports,2,34.51,North America
2024-05-12,471,50,Product_13,Home & Garden,2,29.87,Oceania
2023-07-27,169,10,Product_24,Clothing,1,50.68,Asia
2024-04-18,978,29,Product_23,Sports,1,84.18,North America
2024-02-05,279,43,Product_17,Clothing,3,15.37,Europe
2023-03-14,929,32,Product_17,Books,2,33.67,Asia
2024-02-04,218,30,Product_49,Toys,2,30.05,North America
2023-01-21,690,43,Product_36,Electronics,1,80.61,Africa
2023-09-16,980,6,Product_39,Electronics,6,18.39,Europe
2024-06-26,984,31,Product_29,Clothing,2,115.87,South America
2023-12-04,878,18,Product_37,Clothing,3,62.4,Oceania
2024-04-11,926,28,Product_35,Books,4,28.3,Africa
2024-09-17,619,26,Product_44,Clothing,3,21.66,Asia
2024-05-18,706,8,Product_29,Books,1,92.62,Oceania
2024-02-16,75,39,Product_25,Sports,5,172.31,Africa
2023-09-17,988,14,Product_8,Electronics,1,11.71,North America
2024-05-26,849,43,Product_31,Clothing,1,83.63,South America
2023-08-25,834,2,Product_15,Toys,2,10.92,Oceania
2024-01-06,344,6,Product_27,Clothing,1,25.27,Oceania
2023-10-17,680,47,Product_15,Books,1,45.7,Africa
2024-11-04,907,22,Product_42,Books,4,59.84,Europe
2023-04-28,237,8,Product_4,Books,1,46.75,Europe
2024-03-16,293,34,Product_7,Toys,2,6.95,Africa
2024-04-30,644,42,Product_18,Home & Garden,3,29.49,South America
2024-04-15,775,23,Product_7,Beauty,2,14.79,North America
2023-06-22,234,25,Product_14,Home & Garden,3,33.75,South America
2023-08-01,635,47,Product_14,Electronics,3,18.72,Europe
2024-12-16,822,6,Product_43,Books,3,161.08,Africa
2024-03-19,865,47,Product_6,Home & Garden,3,93.6,Oceania
2024-07-05,800,5,Product_17,Beauty,1,86.2,Africa
2023-11-06,596,50,Product_25,Books,1,19.71,Oceania
2023-10-05,651,48,Product_8,Toys,3,9.93,South America
2023-09-30,161,47,Product_46,Home & Garden,2,11.2,Africa
2024-02-09,698,21,Product_5,Clothing,3,8.47,North America
2023-07-14,907,12,Product_10,Electronics,2,4.42,Africa
2023-08-06,718,39,Product_40,Electronics,1,17.35,Oceania
2023-08-23,855,4,Product_16,Toys,3,20.2,South America
2023-01-07,640,39,Product_42,Beauty,5,8.49,Africa
2024-09-17,284,27,Product_15,Toys,1,35.24,Africa
2024-12-13,23,8,Product_32,Beauty,1,69.99,Asia
2024-01-24,653,28,Product_43,Electronics,5,,Oceania
2024-01-17,392,17,Product_27,Electronics,3,23.7,North America
2024-07-29,635,29,Product_50,Home & Garden,3,5.46,Africa
2024-09-08,612,26,Product_31,Home & Garden,1,30.62,North America
2023-04-13,402,15,Product_32,Beauty,2,21.87,Oceania
2023-09-06,318,5,Product_18,Electronics,2,113.99,Africa
2024-10-10,314,29,Product_16,Beauty,1,44.48,Asia
2023-11-30,39,37,Product_50,Clothing,3,47.84,Oceania
2023-01-23,558,7,Product_25,Sports,1,12.56,North America
2024-01-29,867,20,Product_18,Sports,1,20.2,South America
2024-12-03,983,32,Product_10,Books,7,15.73,Europe
2023-06-30,499,19,Product_47,Beauty,1,44.34,South America
2024-11-13,295,49,Product_49,Home & Garden,1,16.98,Africa
2023-10-20,628,24,Product_25,Toys,2,72.63,Europe
2023-01-11,329,12,Product_35,Toys,2,64.86,North America
2024-01-31,290,7,Product_11,Toys,3,34.97,Europe
2023-07-15,843,29,Product_2,Sports,1,29.4,Europe
2023-10-24,510,11,Product_24,Beauty,1,85.99,Asia
2023-11-22,363,29,Product_43,Toys,6,56.25,North America
2024-09-18,774,18,Product_10,Home & Garden,2,42.19,Asia
2024-04-10,718,31,Product_27,Electronics,1,21.51,Oceania
2024-11-06,6,21,Product_13,Beauty,3,14.83,Oceania
2023-02-25,228,17,Product_21,Beauty,3,82.57,Oceania
2024-09-27,202,18,Product_22,Beauty,2,47.72,North America
2024-01-19,846,24,Product_3,Toys,2,52.22,Africa
2023-02-26,855,20,Product_11,Electronics,1,48.56,Oceania
2023-12-22,216,12,Product_43,Toys,4,51.78,Africa
2023-03-20,858,8,Product_24,Beauty,2,27.35,South America
2024-12-16,934,11,Product_12,Clothing,7,39.25,Africa
2024-11-30,386,38,Product_15,Books,3,21.73,Africa
2024-09-19,604,10,Product_38,Toys,2,4.46,South America
2023-02-12,666,7,Product_38,Beauty,1,11.09,Europe
2024-01-11,769,19,Product_2,Sports,4,87.79,South America
2023-11-07,461,16,Product_24,Sports,3,26.37,North America
2024-08-09,947,35,Product_43,Sports,1,9.95,South America
2023-05-18,187,42,Product_14,Home & Garden,5,12.75,Europe
2024-10-31,376,39,Product_7,Home & Garden,1,54.76,Asia
2023-12-22,892,40,Product_45,Home & Garden,3,57.33,North America
2024-10-07,723,48,Product_47,Toys,5,105.13,Africa
2024-11-03,578,30,Product_47,Home & Garden,1,54.66,Europe
2024-05-18,644,37,Product_4,Sports,1,87.37,North America
2023-02-11,597,9,Product_47,Toys,2,48.83,South America
2023-10-08,987,41,Product_6,Toys,2,118.73,Europe
2023-06-18,62,29,Product_14,Home & Garden,2,115.01,South America
2024-12-08,446,16,Product_22,Home & Garden,1,31.91,Europe
2024-11-09,978,1,Product_39,Sports,3,122.47,North America
2024-06-29,380,46,Product_48,Electronics,3,31.39,Africa
2024-09-10,657,49,Product_34,Sports,2,5.04,North America
2024-05-09,457,10,Product_8,Sports,1,85.65,North America
2023-05-12,356,25,Product_3,Electronics,5,62.88,Europe
2024-12-16,1,8,Product_48,Clothing,1,75.19,Europe
2023-05-27,166,11,Product_43,Home & Garden,4,42.42,Europe
2023-03-09,445,6,Product_14,Home & Garden,4,87.79,Asia
2023-05-08,711,26,Product_22,Electronics,1,9.87,Africa
2024-12-29,834,2,Product_16,Electronics,3,9.21,North America
2023-04-22,962,38,Product_32,Beauty,3,90.91,Asia
2024-01-17,138,47,Product_11,Beauty,1,42.77,Asia
2023-10-12,274,20,Product_47,Beauty,3,13.85,Oceania
2023-10-08,959,19,Product_8,Home & Garden,3,75.67,Oceania
2024-11-07,992,11,Product_20,Books,4,24.25,Oceania
2023-02-16,94,44,Product_48,Books,1,28.97,South America
2023-03-18,816,26,Product_38,Clothing,1,45.35,Asia
2023-03-29,723,49,Product_13,Sports,2,80.83,Africa
2024-01-03,84,15,Product_32,Electronics,1,25.54,Asia
2023-10-30,624,16,Product_2,Electronics,2,27.96,Africa
2023-06-26,63,43,Product_49,Books,4,88.15,Oceania
2024-04-07,199,15,Product_42,Beauty,3,29.99,North America
2023-03-07,662,20,Product_33,Electronics,3,15.21,Oceania
2023-06-25,628,15,Product_1,Beauty,1,35.2,Europe
2023-02-18,487,47,Product_1,Books,2,76.95,Africa
2023-09-28,483,47,Product_37,Toys,1,71.02,Europe
2023-01-23,279,21,Product_16,Electronics,1,24.81,North America
2024-07-03,612,1,Product_18,Toys,3,69.72,Asia
2024-10-01,617,10,Product_36,Home & Garden,5,107.78,North America
2023-09-25,405,25,Product_11,Electronics,2,39.65,Africa
2024-09-08,483,19,Product_23,Electronics,1,10.19,Oceania
2023-09-14,346,25,Product_16,Toys,3,29.31,Asia
2023-03-15,355,23,Product_49,Home & Garden,1,44.74,Africa
2023-12-28,93,1,Product_4,Toys,4,30.52,South America
2024-02-07,664,45,Product_24,Books,2,111.61,South America
2024-10-01,28,1,Product_17,Toys,3,56.33,Africa
2024-01-10,842,20,Product_15,Toys,4,33.36,Asia
2023-10-26,463,21,Product_37,Home & Garden,1,66.78,Africa
2023-06-17,812,22,Product_24,Books,2,128.64,Oceania
2024-04-10,839,50,Product_26,Beauty,2,67.31,South America
2024-04-24,889,35,Product_15,Beauty,1,92.47,Asia
2023-08-13,412,31,Product_21,Beauty,3,18.39,Oceania
2024-06-21,210,28,Product_9,Books,1,83.27,Europe
2023-09-10,13,43,Product_12,Books,2,50.24,South America
2023-12-22,925,17,Product_4,Home & Garden,1,41.28,South America
2023-11-26,409,31,Product_3,Toys,1,53.36,Europe
2024-11-24,257,48,Product_39,Books,1,35.63,Oceania
2023-04-24,339,47,Product_26,Toys,1,25.98,Europe
2024-04-16,482,23,Product_48,Sports,1,9.66,Asia
2023-11-21,825,17,Product_7,Books,4,46.57,Europe
2024-07-08,208,33,Product_29,Toys,1,89.8,South America
2023-03-01,761,3,Product_14,Clothing,3,118.61,Oceania
2023-04-01,167,15,Product_26,Electronics,5,74.42,South America
2024-07-21,623,26,Product_48,Sports,1,62.8,Oceania
2024-11-17,859,50,Product_14,Toys,1,16.42,Europe
2024-07-13,714,50,Product_17,Beauty,4,99.48,North America
2024-03-06,56,1,Product_12,Sports,2,45.33,Europe
2024-10-04,49,19,Product_43,Sports,4,26.72,Asia
2023-02-26,562,4,Product_17,Clothing,1,48.88,Asia
2023-09-04,148,38,Product_24,Sports,2,73.45,Oceania
2024-08-23,476,15,Product_30,Books,1,30.23,Asia
2023-01-12,814,31,Product_32,Electronics,1,42.62,North America
2024-05-07,331,30,Product_35,Electronics,4,14.35,Africa
2023-05-27,122,17,Product_45,Clothing,2,138.91,North America
2024-11-10,166,21,Product_9,Sports,1,3.52,Europe
2023-12-30,72,43,Product_42,Sports,1,43.41,Asia
2023-01-07,905,19,Product_45,Beauty,2,20.39,Asia
2024-06-26,801,14,Product_16,Books,1,38.25,Oceania
2024-04-20,949,43,Product_16,Books,1,42.79,Asia
2024-07-15,849,31,Product_12,Toys,3,4.05,Europe
2023-11-07,557,12,Product_1,Sports,4,39.95,Europe
2023-08-20,975,5,Product_4,Clothing,1,99.21,Europe
